edge_id,from_node,to_node,base_length,base_speed_limit,road_type,lanes,is_oneway
7453,1562944394,1562944338,92.69399999999999,30.0,residential,1,1
7454,1562944412,1563756564,12.196,30.0,tertiary,1,1
7455,1562944412,1566055385,670.5050000000001,30.0,"['residential', 'living_street']",1,0
7456,1562944414,1562944470,6.223,30.0,residential,1,0
7457,1562944425,1562944485,126.378,30.0,residential,1,1
7458,1562944425,1562944471,38.258,30.0,tertiary,1,0
7459,1562944425,534365168,131.514,30.0,tertiary,1,0
7460,1562944432,1562944360,69.118,30.0,residential,1,0
7461,1562944433,1562944443,25.275,30.0,tertiary,1,1
7462,1562944433,1563756534,57.07899999999999,30.0,residential,1,0
7463,1562944435,1562944502,92.55900000000001,30.0,residential,1,1
7464,1562944435,1307099535,38.358999999999995,30.0,tertiary,1,0
7465,1562944435,1562944471,61.232,30.0,tertiary,1,0
7466,1562944443,1563756503,47.655,30.0,residential,1,0
7467,1562944443,1563756451,57.422,30.0,tertiary,1,1
7468,1562944449,1562944375,61.748,30.0,residential,1,1
7469,1562944450,1562944338,63.737,30.0,residential,1,1
7470,1562944450,1562944466,77.794,30.0,residential,1,1
7471,1562944459,1562944356,251.45400000000004,30.0,residential,1,1
7472,1562944459,1562944356,75.41300000000001,30.0,residential,1,0
7473,1562944466,1562944360,52.638,30.0,residential,1,1
7474,1562944467,11018894723,14.659,30.0,residential,1,0
7475,1562944467,1562944481,51.227999999999994,30.0,tertiary,1,1
7476,1562944470,1562944414,6.223,30.0,residential,1,0
7477,1562944470,1562944476,39.256,30.0,residential,1,0
7478,1562944470,549265076,75.795,30.0,residential,1,0
7479,1562944471,1562944435,61.232,30.0,tertiary,1,0
7480,1562944471,1562944425,38.258,30.0,tertiary,1,0
7481,1562944476,1562944470,39.256,30.0,residential,1,0
7482,1562944481,1563756537,21.076,30.0,residential,1,0
7483,1562944481,1563756422,48.754,30.0,tertiary,1,1
7484,1562944483,1562944374,74.263,30.0,residential,1,0
7485,1562944485,1562944383,30.358,30.0,residential,1,0
7486,1562944485,534365168,528.872,30.0,residential,1,1
7487,1562944502,1562944471,232.37099999999998,30.0,residential,1,1
7488,1562944504,1562944394,32.516,30.0,residential,1,1
7489,1562944504,1566055621,80.33800000000001,30.0,residential,1,1
7490,1562944504,549265025,50.109,30.0,tertiary,1,0
7491,1562944504,1307099535,57.098,30.0,tertiary,1,0
7492,1562944514,1562944374,78.286,30.0,residential,1,0
7493,1562944514,1562944466,123.769,30.0,residential,1,1
7494,1562944516,1562944374,130.354,30.0,residential,1,0
7495,1562944516,549265076,89.611,30.0,tertiary,1,0
7496,1562944516,1562944527,58.888999999999996,30.0,tertiary,1,0
7497,1562944527,1562944514,147.34900000000002,30.0,residential,1,1
7498,1562944527,1566055730,88.111,30.0,residential,1,1
7499,1562944527,1562944516,58.888999999999996,30.0,tertiary,1,0
7500,1562944527,1562944348,52.205999999999996,30.0,tertiary,1,0
7501,1563559694,282458041,10.969,50.0,tertiary,2,1
7502,1563756403,1563756412,23.859,30.0,residential,1,0
7503,1563756412,1563756462,78.505,30.0,residential,1,1
7504,1563756412,1563756403,23.859,30.0,residential,1,0
7505,1563756417,1563756566,21.629,30.0,residential,1,0
7506,1563756422,13703576764,38.707,30.0,residential,1,0
7507,1563756422,1563756438,49.207,30.0,tertiary,1,1
7508,1563756432,13109261721,12.12,30.0,residential,1,0
7509,1563756432,1562944380,49.942,30.0,tertiary,1,1
7510,1563756436,1562944335,63.156000000000006,30.0,residential,1,0
7511,1563756438,1562944433,27.937,30.0,tertiary,1,1
7512,1563756438,1563756444,49.072,30.0,residential,1,1
7513,1563756444,1563756499,65.612,30.0,residential,1,0
7514,1563756444,1563756566,47.483999999999995,30.0,residential,1,1
7515,1563756449,1562944376,71.46300000000001,30.0,tertiary,1,1
7516,1563756451,1563756568,45.44,50.0,tertiary,1,1
7517,1563756451,1563756449,29.132,30.0,tertiary,1,1
7518,1563756462,1563756505,30.521,30.0,residential,1,0
7519,1563756462,1563756503,71.289,30.0,residential,1,0
7520,1563756497,1563756503,169.385,30.0,residential,1,0
7521,1563756498,1562944380,88.67099999999999,30.0,residential,1,0
7522,1563756499,1563756444,65.612,30.0,residential,1,0
7523,1563756503,1562944443,47.655,30.0,residential,1,0
7524,1563756503,1563756497,169.385,30.0,residential,1,0
7525,1563756503,1563756462,71.289,30.0,residential,1,0
7526,1563756505,1563756462,30.521,30.0,residential,1,0
7527,1563756534,1562944433,57.07900000000001,30.0,residential,1,0
7528,1563756536,1563756564,64.86500000000001,30.0,residential,1,0
7529,1563756537,1562944481,21.076,30.0,residential,1,0
7530,1563756537,1563756537,71.775,30.0,residential,1,0
7531,1563756537,1563756537,71.775,30.0,residential,1,0
7532,1563756538,1563756546,43.605999999999995,30.0,tertiary,1,1
7533,1563756538,924516883,102.254,30.0,residential,1,0
7534,1563756546,11018894720,18.815,30.0,residential,1,0
7535,1563756546,1562944335,31.039,30.0,tertiary,1,1
7536,1563756564,1563756538,42.065,30.0,tertiary,1,1
7537,1563756564,1563756536,64.865,30.0,residential,1,0
7538,1563756566,1563756417,21.629,30.0,residential,1,0
7539,1563756566,1563756412,95.082,30.0,residential,1,1
7540,1563756568,549266352,81.84199999999998,50.0,tertiary,1,0
7541,1563756568,1563756449,37.593,50.0,tertiary,1,1
7542,1563756578,1562944376,48.987,30.0,residential,1,0
7543,1566055007,4165518776,50.201,50.0,residential,1,1
7544,1566055007,1566055462,126.35000000000001,30.0,residential,1,0
7545,1566055014,1566055430,61.168,30.0,residential,1,0
7546,1566055193,1574692863,42.025,50.0,secondary_link,1,1
7547,1566055193,1143770896,31.723000000000003,50.0,secondary,2,1
7548,1566055250,1566056503,17.034,30.0,residential,1,0
7549,1566055250,1566055804,42.634,30.0,residential,1,1
7550,1566055250,1566055410,47.69499999999999,30.0,residential,1,0
7551,1566055308,1566055903,41.699,30.0,residential,1,0
7552,1566055308,1566056374,49.661,30.0,residential,1,1
7553,1566055318,534365168,41.017,30.0,tertiary,1,0
7554,1566055318,534365172,14.168,30.0,tertiary,1,0
7555,1566055318,1566056097,116.179,30.0,residential,1,1
7556,1566055385,1562944412,670.5049999999999,30.0,"['residential', 'living_street']",1,0
7557,1566055385,549265086,13.274999999999999,30.0,tertiary,1,0
7558,1566055385,549265076,54.644,30.0,tertiary,1,0
7559,1566055410,1566055966,7.759,30.0,residential,1,0
7560,1566055410,1566056541,64.152,30.0,residential,1,1
7561,1566055410,1566055250,47.695,30.0,residential,1,0
7562,1566055430,1566055014,61.168,30.0,residential,1,0
7563,1566055430,1566056124,40.093999999999994,30.0,residential,1,0
7564,1566055430,1566055462,219.699,30.0,residential,1,0
7565,1566055462,1566055935,81.518,30.0,residential,1,0
7566,1566055462,1566055430,219.69899999999998,30.0,residential,1,0
7567,1566055462,1566055007,126.35000000000001,30.0,residential,1,0
7568,1566055501,1566056552,92.59,30.0,residential,1,0
7569,1566055516,591891241,155.51,50.0,motorway_link,1,1
7570,1566055516,268217765,123.914,50.0,secondary,4,1
7571,1566055576,1566055730,40.328,30.0,living_street,1,0
7572,1566055621,1566056374,16.244,30.0,residential,1,0
7573,1566055621,1566055308,48.013,30.0,residential,1,1
7574,1566055648,549255983,101.592,30.0,residential,1,0
7575,1566055679,549256536,55.492,30.0,residential,1,0
7576,1566055679,549255983,35.723,30.0,residential,1,0
7577,1566055679,1566056539,140.167,30.0,residential,1,1
7578,1566055730,549265076,191.841,30.0,residential,1,1
7579,1566055730,1566055576,40.328,30.0,living_street,1,0
7580,1566055804,1566056083,9.007,30.0,residential,1,1
7581,1566055893,1566055903,56.3,30.0,residential,1,1
7582,1566055893,13109261718,27.954,50.0,residential,1,0
7583,1566055903,1566055308,41.699,30.0,residential,1,0
7584,1566055903,1307099535,223.18200000000002,30.0,residential,1,1
7585,1566055928,4165518776,8.903,50.0,secondary,3,1
7586,1566055928,1950487590,25.195999999999998,50.0,residential,1,1
7587,1566055935,1566055462,81.518,30.0,residential,1,0
7588,1566055935,549256536,57.414,30.0,residential,1,0
7589,1566055935,3726520765,52.065,30.0,residential,1,0
7590,1566055935,13109261737,93.85,30.0,residential,1,0
7591,1566055966,1566055410,7.759,30.0,residential,1,0
7592,1566055966,549258509,16.78,30.0,residential,1,0
7593,1566055966,1566056185,56.384,30.0,residential,1,0
7594,1566056083,1566056097,52.736999999999995,30.0,residential,1,1
7595,1566056083,1566056116,89.196,30.0,residential,1,1
7596,1566056097,1566056185,15.053,30.0,residential,1,1
7597,1566056116,534365172,42.219,30.0,tertiary,1,0
7598,1566056116,549258646,148.99699999999999,30.0,tertiary,1,0
7599,1566056124,540425637,13.709,30.0,residential,1,0
7600,1566056124,10778529220,90.06,30.0,residential,1,0
7601,1566056124,1566055430,40.093999999999994,30.0,residential,1,0
7602,1566056185,4207109268,39.153,30.0,residential,1,1
7603,1566056185,1566055966,56.384,30.0,residential,1,0
7604,1566056268,1566055928,16.03,50.0,tertiary,1,1
7605,1566056268,1574692830,216.44000000000003,50.0,secondary,3,1
7606,1566056312,13109261737,61.005,30.0,living_street,1,0
7607,1566056345,12509865193,82.774,30.0,residential,1,0
7608,1566056363,549258823,35.548,30.0,residential,1,0
7609,1566056374,1566055621,16.244,30.0,residential,1,0
7610,1566056374,549265025,73.516,30.0,residential,1,1
7611,1566056503,1566055250,17.034,30.0,residential,1,0
7612,1566056503,10778529222,16.868,30.0,residential,1,0
7613,1566056503,549258590,147.348,30.0,residential,1,0
7614,1566056539,549257035,60.274,30.0,residential,1,1
7615,1566056539,549256221,30.693,30.0,residential,1,0
7616,1566056541,549258509,68.03,30.0,residential,1,1
7617,1566056541,540425816,21.298,30.0,residential,1,0
7618,1566056552,549258823,58.649,30.0,residential,1,1
7619,1566056552,1566055501,92.59,30.0,residential,1,0
7620,1568022370,1568022457,59.327,50.0,residential,1,0
7621,1568022370,549268178,46.554,50.0,residential,1,0
7622,1568022373,4165518778,61.966,50.0,tertiary,1,0
7623,1568022373,1568022563,69.727,50.0,residential,1,1
7624,1568022373,4165518782,54.081,50.0,tertiary,1,0
7625,1568022386,549268341,50.1,50.0,tertiary,1,0
7626,1568022386,1568022394,71.047,50.0,residential,1,0
7627,1568022386,549267901,137.95,50.0,tertiary,1,0
7628,1568022392,1568022418,43.38,50.0,residential,1,0
7629,1568022392,1568022485,18.406,50.0,residential,1,0
7630,1568022394,1568022386,71.047,50.0,residential,1,0
7631,1568022401,4165519902,53.515,50.0,residential,1,0
7632,1568022401,1568022419,30.784,50.0,residential,1,0
7633,1568022401,1568022606,53.344,50.0,residential,1,0
7634,1568022409,1568022437,10.822000000000001,50.0,tertiary,1,1
7635,1568022418,1568022456,17.208,50.0,residential,1,0
7636,1568022418,1568022392,43.38,50.0,residential,1,0
7637,1568022418,1568022608,74.021,50.0,residential,1,0
7638,1568022419,1568022401,30.784,50.0,residential,1,0
7639,1568022419,1568022447,107.927,50.0,tertiary,1,1
7640,1568022429,1568022610,29.921,50.0,residential,1,1
7641,1568022437,4165518779,62.683,50.0,tertiary,1,0
7642,1568022437,1568022539,10.185999999999998,50.0,tertiary,1,1
7643,1568022447,9037779449,39.245,50.0,tertiary,1,1
7644,1568022447,1568022550,36.069,50.0,tertiary,1,1
7645,1568022450,1568022485,75.82,50.0,residential,1,0
7646,1568022453,1571656057,94.462,50.0,tertiary,1,1
7647,1568022453,1568022409,6.849,50.0,tertiary,1,1
7648,1568022456,4131676722,30.493,50.0,residential,1,0
7649,1568022456,1568022418,17.208,50.0,residential,1,0
7650,1568022457,1568022370,59.327,50.0,residential,1,0
7651,1568022457,4131676722,22.125,50.0,residential,1,0
7652,1568022457,1568022489,134.387,50.0,residential,1,1
7653,1568022473,1571656551,47.953,50.0,tertiary,1,0
7654,1568022473,1568022453,8.915,50.0,tertiary,1,1
7655,1568022477,4165518777,32.173,50.0,residential,1,0
7656,1568022477,1568022370,249.00500000000002,50.0,residential,1,1
7657,1568022485,1568022392,18.406,50.0,residential,1,0
7658,1568022485,549268021,32.986,50.0,residential,1,0
7659,1568022485,1568022450,75.82,50.0,residential,1,0
7660,1568022489,1568022456,181.45200000000003,50.0,residential,1,1
7661,1568022489,1568022429,128.084,50.0,residential,1,1
7662,1568022537,1568022606,54.102,50.0,residential,1,1
7663,1568022537,4165519902,52.077,50.0,residential,1,0
7664,1568022537,4165518779,156.86,50.0,residential,1,0
7665,1568022539,1568022619,12.181000000000001,50.0,tertiary,1,1
7666,1568022539,1784523536,31.173000000000002,50.0,tertiary,1,1
7667,1568022547,1571656394,388.7139999999999,50.0,residential,1,1
7668,1568022547,4064096503,65.952,50.0,residential,1,0
7669,1568022550,1568022409,205.734,50.0,tertiary,1,1
7670,1568022550,4165519902,68.213,50.0,residential,1,0
7671,1568022559,1568022618,61.278000000000006,50.0,residential,1,0
7672,1568022563,1568022477,30.727,50.0,residential,1,1
7673,1568022606,1568022401,53.344,50.0,residential,1,0
7674,1568022606,4165518778,156.477,50.0,residential,1,0
7675,1568022606,1568022373,208.683,50.0,residential,1,1
7676,1568022608,1568022418,74.021,50.0,residential,1,0
7677,1568022610,1568022563,66.872,50.0,residential,1,1
7678,1568022610,4165518778,74.054,50.0,residential,1,1
7679,1568022618,1568022429,49.961,50.0,residential,1,1
7680,1568022618,1568022392,213.033,50.0,residential,1,1
7681,1568022618,1568022559,61.278000000000006,50.0,residential,1,0
7682,1568022619,1568022473,11.042,50.0,tertiary,1,1
7683,1569154963,1569154981,51.696,50.0,residential,1,0
7684,1569154963,1569154969,34.588,50.0,residential,1,0
7685,1569154963,286692486,184.576,50.0,tertiary,1,1
7686,1569154969,1569154963,34.588,50.0,residential,1,0
7687,1569154972,12782509476,66.001,50.0,residential,1,0
7688,1569154972,1569154989,29.615,50.0,residential,1,0
7689,1569154972,1569154975,155.488,50.0,residential,1,0
7690,1569154975,1569154972,155.488,50.0,residential,1,0
7691,1569154977,12782509476,89.10099999999998,50.0,residential,1,0
7692,1569154981,1569154963,51.696,50.0,residential,1,0
7693,1569154981,4064096512,189.726,50.0,residential,1,0
7694,1569154981,1569154989,117.807,50.0,residential,1,0
7695,1569154985,4520938052,59.864,50.0,residential,1,0
7696,1569154989,1569154972,29.615,50.0,residential,1,0
7697,1569154989,4520938052,12.464,50.0,residential,1,0
7698,1569154989,1569154981,117.807,50.0,residential,1,0
7699,1571655983,540422648,8.465,50.0,tertiary,1,0
7700,1571655983,1571764066,22.267,50.0,tertiary,1,1
7701,1571656007,1571656685,47.79,30.0,residential,1,0
7702,1571656007,1571656696,39.24,30.0,residential,1,0
7703,1571656024,1571656328,83.835,30.0,residential,1,1
7704,1571656024,1571656446,120.47099999999999,30.0,residential,1,1
7705,1571656053,2493584635,42.077,50.0,tertiary,1,1
7706,1571656053,549267521,12.588999999999999,50.0,tertiary,1,1
7707,1571656057,1571656553,45.203,50.0,tertiary,1,1
7708,1571656057,1571656331,102.371,50.0,residential,1,0
7709,1571656101,549268886,127.336,50.0,tertiary,1,0
7710,1571656101,1571656214,57.126,50.0,tertiary,1,0
7711,1571656101,1571656577,51.738,50.0,residential,1,1
7712,1571656101,1571656397,60.95399999999999,50.0,residential,1,0
7713,1571656126,4520945912,22.88,50.0,residential,1,1
7714,1571656126,4064096513,68.807,50.0,residential,1,0
7715,1571656170,1571656499,99.423,30.0,residential,1,1
7716,1571656170,1911081888,14.382,50.0,tertiary,1,1
7717,1571656174,1571656582,31.359,50.0,tertiary,1,1
7718,1571656174,2390930262,54.67,50.0,tertiary,2,0
7719,1571656197,1571656513,76.95,30.0,residential,1,0
7720,1571656214,1571656101,57.126,50.0,tertiary,1,0
7721,1571656214,1571656551,49.119,50.0,tertiary,1,0
7722,1571656214,1571656331,100.373,50.0,residential,1,0
7723,1571656217,2133458881,32.461,50.0,residential,1,1
7724,1571656217,1574692800,194.328,50.0,residential,1,0
7725,1571656217,8423778826,44.917,50.0,tertiary,1,0
7726,1571656217,8423778829,29.651,50.0,tertiary,1,0
7727,1571656241,1571656468,63.042,50.0,residential,1,0
7728,1571656241,3999780947,84.131,50.0,secondary,2,1
7729,1571656249,1571656551,69.939,50.0,residential,1,0
7730,1571656251,1571656621,23.119,50.0,tertiary_link,1,1
7731,1571656251,1571656287,18.043,50.0,tertiary,2,1
7732,1571656287,33956080,11.641,50.0,tertiary,2,1
7733,1571656287,1571656621,15.490000000000002,50.0,tertiary,2,1
7734,1571656289,1571656331,48.473,50.0,residential,1,0
7735,1571656289,1571656619,134.219,50.0,residential,1,0
7736,1571656289,1571656678,44.891,50.0,residential,1,1
7737,1571656292,1571656581,47.193,50.0,residential,1,0
7738,1571656318,549268341,59.778,50.0,tertiary,1,0
7739,1571656318,1784523536,20.673,50.0,tertiary,1,0
7740,1571656326,1571656619,48.484,30.0,residential,1,1
7741,1571656326,1571656422,99.533,30.0,residential,1,1
7742,1571656328,1571656550,80.247,30.0,residential,1,1
7743,1571656330,1571656673,88.819,30.0,residential,1,1
7744,1571656330,1571656573,40.197,50.0,residential,1,1
7745,1571656331,1571656057,102.371,50.0,residential,1,0
7746,1571656331,1571656289,48.473,50.0,residential,1,0
7747,1571656331,1571656214,100.373,50.0,residential,1,0
7748,1571656353,549271107,70.943,50.0,tertiary,1,0
7749,1571656353,1571764003,35.029,50.0,residential,1,1
7750,1571656363,1571656619,101.958,30.0,residential,1,1
7751,1571656363,1571656422,47.433,50.0,tertiary,1,1
7752,1571656390,338658900,44.836,50.0,tertiary,2,1
7753,1571656390,1571656392,112.18399999999998,30.0,residential,1,1
7754,1571656392,1571656363,56.626,50.0,tertiary,1,1
